Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss
1.99881911277771	0	22.466367713	12.152524283	76.0	8.0	22.466367713	12.152524283	5010	5010	-0.00636621
3.5194761753082275	1	24.4536585366	14.6960770867	100.0	8.0	24.4536585366	14.6960770867	5013	10023	-0.00944884
4.9826979637146	2	26.4973544974	13.2543790662	78.0	9.0	26.4973544974	13.2543790662	5008	15031	-0.00819885
6.454745054244995	3	26.7393617021	13.7582139341	84.0	9.0	26.7393617021	13.7582139341	5027	20058	-0.013049
7.920626163482666	4	28.4261363636	13.8795630852	94.0	10.0	28.4261363636	13.8795630852	5003	25061	-0.0158606
9.454540014266968	5	31.746835443	17.9079703311	105.0	9.0	31.746835443	17.9079703311	5016	30077	-0.0151525
11.133188962936401	6	31.28125	15.4528200804	75.0	10.0	31.28125	15.4528200804	5005	35082	-0.0145261
12.758484125137329	7	35.3216783217	17.4974928868	128.0	11.0	35.3216783217	17.4974928868	5051	40133	-0.0138357
14.360008001327515	8	36.4028776978	18.4799013609	103.0	10.0	36.4028776978	18.4799013609	5060	45193	-0.0165963
16.141831159591675	9	37.7518796992	18.4094639012	116.0	13.0	37.7518796992	18.4094639012	5021	50214	-0.00918595
18.00952911376953	10	38.7175572519	20.0268044842	111.0	14.0	38.7175572519	20.0268044842	5072	55286	-0.014063
19.755370140075684	11	39.2109375	18.3973725806	94.0	13.0	39.2109375	18.3973725806	5019	60305	-0.0149767
21.611037015914917	12	43.547826087	20.9588596928	123.0	11.0	43.547826087	20.9588596928	5008	65313	-0.0134106
23.292371034622192	13	45.3333333333	22.1682076278	135.0	12.0	45.3333333333	22.1682076278	5032	70345	-0.0160379
24.913288116455078	14	44.6371681416	21.2344943729	151.0	13.0	44.6371681416	21.2344943729	5044	75389	-0.0104289
26.554100036621094	15	50.6464646465	23.2519416508	140.0	17.0	50.6464646465	23.2519416508	5014	80403	-0.00613747
28.07289695739746	16	47.7619047619	18.0610202789	105.0	15.0	47.7619047619	18.0610202789	5015	85418	-0.00681421
29.527260065078735	17	45.7545454545	17.4711119299	117.0	13.0	45.7545454545	17.4711119299	5033	90451	-0.00982517
30.982524156570435	18	49.6336633663	18.379779447	103.0	15.0	49.6336633663	18.379779447	5013	95464	-0.00686228
32.4240620136261	19	51.8762886598	24.3904061467	141.0	12.0	51.8762886598	24.3904061467	5032	100496	-0.01239
