Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss
2.035292148590088	0	22.6425339367	11.2946469884	74.0	9.0	22.6425339367	11.2946469884	5004	5004	-0.0082334
3.690045118331909	1	24.8514851485	12.3728272529	88.0	9.0	24.8514851485	12.3728272529	5020	10024	-0.00989228
5.838334083557129	2	26.8128342246	14.672621599	108.0	10.0	26.8128342246	14.672621599	5014	15038	-0.0137141
7.8602070808410645	3	28.6114285714	15.925465168	87.0	10.0	28.6114285714	15.925465168	5007	20045	-0.0120384
9.49330997467041	4	33.6556291391	21.576614259	132.0	11.0	33.6556291391	21.576614259	5082	25127	-0.0126475
11.086258172988892	5	30.7914110429	16.6230138304	89.0	11.0	30.7914110429	16.6230138304	5019	30146	-0.0182642
12.766173124313354	6	34.4383561644	15.4467590264	84.0	11.0	34.4383561644	15.4467590264	5028	35174	-0.0131891
14.46970510482788	7	35.1048951049	18.5629578088	107.0	10.0	35.1048951049	18.5629578088	5020	40194	-0.0108286
16.213494062423706	8	40.5564516129	22.0385667891	121.0	12.0	40.5564516129	22.0385667891	5029	45223	-0.00456803
17.81365418434143	9	40.096	21.7863898799	109.0	9.0	40.096	21.7863898799	5012	50235	-0.0148171
19.82722806930542	10	43.8260869565	21.8115489431	125.0	13.0	43.8260869565	21.8115489431	5040	55275	-0.00780307
21.377995014190674	11	46.4074074074	28.2105302893	161.0	13.0	46.4074074074	28.2105302893	5012	60287	-0.00976119
22.938966035842896	12	42.125	19.1104519831	102.0	14.0	42.125	19.1104519831	5055	65342	-0.00916092
24.547980070114136	13	43.3879310345	22.6516999254	150.0	12.0	43.3879310345	22.6516999254	5033	70375	-0.01241
26.083609104156494	14	45.9082568807	28.2445224971	180.0	13.0	45.9082568807	28.2445224971	5004	75379	-0.00477469
27.672722101211548	15	48.8058252427	21.628396586	127.0	14.0	48.8058252427	21.628396586	5027	80406	-0.00932042
29.49985909461975	16	48.7115384615	20.1583505683	104.0	13.0	48.7115384615	20.1583505683	5066	85472	-0.0102766
31.175045013427734	17	49.6960784314	24.2587316868	149.0	16.0	49.6960784314	24.2587316868	5069	90541	-0.00369456
32.79583406448364	18	52.3333333333	22.3143576102	125.0	19.0	52.3333333333	22.3143576102	5024	95565	-0.010975
34.47786903381348	19	52.6526315789	25.5580941638	184.0	13.0	52.6526315789	25.5580941638	5002	100567	-0.00410223
36.01981210708618	20	54.4239130435	22.850284793	123.0	18.0	54.4239130435	22.850284793	5007	105574	-0.00337464
37.6002881526947	21	53.8172043011	19.095654089	117.0	17.0	53.8172043011	19.095654089	5005	110579	-0.00366126
39.168734073638916	22	58.2093023256	24.3028930611	132.0	15.0	58.2093023256	24.3028930611	5006	115585	-0.00672755
40.69433116912842	23	62.1585365854	33.6997030863	200.0	17.0	62.1585365854	33.6997030863	5097	120682	-0.00380791
42.19909596443176	24	55.4065934066	25.6664907562	200.0	18.0	55.4065934066	25.6664907562	5042	125724	-0.00259146
43.71349215507507	25	64.4358974359	30.6588297164	200.0	16.0	64.4358974359	30.6588297164	5026	130750	-0.00179991
45.230218172073364	26	67.1866666667	28.9987095498	151.0	15.0	67.1866666667	28.9987095498	5039	135789	-0.00402274
46.744277000427246	27	69.9861111111	29.0294357581	164.0	25.0	69.9861111111	29.0294357581	5039	140828	-0.00215551
48.2901029586792	28	71.4166666667	33.190004352	198.0	20.0	71.4166666667	33.190004352	5142	145970	0.00267632
49.78933501243591	29	65.0909090909	23.971401694	123.0	28.0	65.0909090909	23.971401694	5012	150982	-0.00782526
51.31411910057068	30	71.4647887324	32.4856765776	156.0	12.0	71.4647887324	32.4856765776	5074	156056	-0.0117068
52.82789397239685	31	71.9428571429	34.710593572	200.0	22.0	71.9428571429	34.710593572	5036	161092	-0.0030663
54.37378215789795	32	87.1896551724	36.440531099	200.0	28.0	87.1896551724	36.440531099	5057	166149	-0.00170799
55.88748812675476	33	76.4848484848	37.6894175422	200.0	23.0	76.4848484848	37.6894175422	5048	171197	-0.00392022
57.39843416213989	34	100.4	50.2163320046	200.0	22.0	100.4	50.2163320046	5020	176217	-0.00520361
58.917978048324585	35	100.86	47.4206748159	200.0	19.0	100.86	47.4206748159	5043	181260	-0.010007
60.61166596412659	36	115.954545455	52.4980322339	200.0	20.0	115.954545455	52.4980322339	5102	186362	-0.00739274
62.136878967285156	37	103.265306122	50.620547377	200.0	15.0	103.265306122	50.620547377	5060	191422	-0.00971106
63.68894004821777	38	120.595238095	51.5396562639	200.0	19.0	120.595238095	51.5396562639	5065	196487	-0.00867783
65.25927901268005	39	123.523809524	49.816443114	200.0	29.0	123.523809524	49.816443114	5188	201675	-0.0104088
66.8195390701294	40	134.631578947	52.9654410926	200.0	23.0	134.631578947	52.9654410926	5116	206791	-0.0156717
68.32877206802368	41	119.166666667	46.0909642352	200.0	23.0	119.166666667	46.0909642352	5005	211796	-0.0151747
69.8593201637268	42	136.243243243	51.5203478068	200.0	28.0	136.243243243	51.5203478068	5041	216837	-0.0106209
71.36751508712769	43	139.222222222	45.9402456767	200.0	39.0	139.222222222	45.9402456767	5012	221849	-0.00368479
72.88125705718994	44	156.40625	52.5278850796	200.0	54.0	156.40625	52.5278850796	5005	226854	-0.00730563
74.41903114318848	45	159.78125	34.3699854297	200.0	83.0	159.78125	34.3699854297	5113	231967	-0.0125861
