Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss
0.779289960861206	0	22.7954545455	10.0579673201	49.0	9.0	22.7954545455	10.0579673201	1003	1003	98.799
1.1469709873199463	1	19.9411764706	6.38445343587	38.0	10.0	19.9411764706	6.38445343587	1017	2020	60.1804
1.5010979175567627	2	30.4117647059	17.6703767513	87.0	10.0	30.4117647059	17.6703767513	1034	3054	231.132
1.8747718334197998	3	28.8857142857	18.5592047683	106.0	12.0	28.8857142857	18.5592047683	1011	4065	260.136
2.214200973510742	4	27.9444444444	13.8201632979	64.0	10.0	27.9444444444	13.8201632979	1006	5071	160.447
2.5655689239501953	5	34.8965517241	19.7560027152	88.0	12.0	34.8965517241	19.7560027152	1012	6083	284.921
2.9578700065612793	6	32.5483870968	15.8232958307	69.0	11.0	32.5483870968	15.8232958307	1009	7092	205.787
3.2729339599609375	7	42.125	18.1551473417	82.0	12.0	42.125	18.1551473417	1011	8103	307.423
3.602893829345703	8	35.1034482759	17.0240090655	75.0	9.0	35.1034482759	17.0240090655	1018	9121	236.962
4.006011009216309	9	38.6538461538	15.0944266528	77.0	15.0	38.6538461538	15.0944266528	1005	10126	240.681
4.35631799697876	10	35.7857142857	17.6521086212	77.0	13.0	35.7857142857	17.6521086212	1002	11128	253.643
4.748625993728638	11	37.9259259259	13.9388238144	85.0	18.0	37.9259259259	13.9388238144	1024	12152	225.374
5.2068397998809814	12	43.1666666667	19.1608686883	90.0	15.0	43.1666666667	19.1608686883	1036	13188	322.682
5.584231853485107	13	45.5454545455	23.3115797849	101.0	17.0	45.5454545455	23.3115797849	1002	14190	409.384
5.955190896987915	14	39.5	17.714075238	91.0	12.0	39.5	17.714075238	1027	15217	274.879
6.314766883850098	15	41.48	19.8214429344	91.0	15.0	41.48	19.8214429344	1037	16254	314.694
6.685544013977051	16	42.75	17.907749719	81.0	19.0	42.75	17.907749719	1026	17280	298.342
7.048688888549805	17	49.380952381	28.5348178138	146.0	14.0	49.380952381	28.5348178138	1037	18317	579.112
7.409259796142578	18	54.2631578947	15.9203349121	94.0	27.0	54.2631578947	15.9203349121	1031	19348	387.367
7.762847900390625	19	45.7826086957	15.684266616	80.0	25.0	45.7826086957	15.684266616	1053	20401	292.722
8.110880851745605	20	56.4444444444	25.3710732533	117.0	25.0	56.4444444444	25.3710732533	1016	21417	551.989
8.478919982910156	21	52.85	19.1605714946	110.0	26.0	52.85	19.1605714946	1057	22474	409.39
8.83505892753601	22	54.3157894737	19.3800022584	95.0	20.0	54.3157894737	19.3800022584	1032	23506	419.232
9.183877944946289	23	51.7	20.7053133277	103.0	15.0	51.7	20.7053133277	1034	24540	400.756
9.59638500213623	24	51.75	14.566657132	99.0	30.0	51.75	14.566657132	1035	25575	330.862
10.163774013519287	25	63.75	33.3794472692	150.0	33.0	63.75	33.3794472692	1020	26595	795.604
10.516599893569946	26	50.4	17.2754160587	94.0	21.0	50.4	17.2754160587	1008	27603	340.346
10.872161865234375	27	68.3333333333	17.9691092959	96.0	25.0	68.3333333333	17.9691092959	1025	28628	524.581
11.219875812530518	28	63.5625	25.7875181774	130.0	22.0	63.5625	25.7875181774	1017	29645	615.854
11.733191013336182	29	57.6666666667	27.7508758621	140.0	27.0	57.6666666667	27.7508758621	1038	30683	584.252
12.108909845352173	30	56.0	23.1660671385	108.0	26.0	56.0	23.1660671385	1008	31691	480.987
12.476919889450073	31	55.4736842105	19.2309192408	98.0	21.0	55.4736842105	19.2309192408	1054	32745	419.495
12.831664800643921	32	63.3125	36.8641403501	134.0	20.0	63.3125	36.8641403501	1013	33758	842.397
13.185828924179077	33	75.2857142857	38.4585650342	162.0	35.0	75.2857142857	38.4585650342	1054	34812	1038.94
13.555843830108643	34	60.6666666667	19.4422220952	104.0	33.0	60.6666666667	19.4422220952	1092	35904	453.738
13.919179916381836	35	75.9285714286	23.3282914864	120.0	45.0	75.9285714286	23.3282914864	1063	36967	700.376
14.257490873336792	36	84.75	22.9823301691	124.0	54.0	84.75	22.9823301691	1017	37984	838.509
14.61196494102478	37	61.6470588235	22.0639209797	113.0	31.0	61.6470588235	22.0639209797	1048	39032	487.902
14.984997987747192	38	72.2142857143	23.4129956936	118.0	43.0	72.2142857143	23.4129956936	1011	40043	681.668
15.367726802825928	39	67.8666666667	18.1029156645	101.0	31.0	67.8666666667	18.1029156645	1018	41061	519.187
15.744354009628296	40	82.1538461538	30.3133536298	139.0	42.0	82.1538461538	30.3133536298	1068	42129	899.298
16.105610847473145	41	72.4285714286	23.5696969061	132.0	45.0	72.4285714286	23.5696969061	1014	43143	657.358
16.4814670085907	42	69.0666666667	13.655117071	91.0	47.0	69.0666666667	13.655117071	1036	44179	493.62
16.935728788375854	43	82.0769230769	29.379379316	147.0	51.0	82.0769230769	29.379379316	1067	45246	881.737
17.359412908554077	44	77.6153846154	28.4592514674	160.0	36.0	77.6153846154	28.4592514674	1009	46255	818.681
17.729981899261475	45	80.0	21.4332595604	119.0	51.0	80.0	21.4332595604	1040	47295	725.089
18.414268970489502	46	94.4545454545	30.2395395479	151.0	52.0	94.4545454545	30.2395395479	1039	48334	1079.78
18.831329822540283	47	83.3846153846	31.7624317552	154.0	35.0	83.3846153846	31.7624317552	1084	49418	946.48
19.18364381790161	48	86.5833333333	28.9092209434	138.0	34.0	86.5833333333	28.9092209434	1039	50457	892.946
19.5539448261261	49	90.0833333333	29.4008456039	140.0	52.0	90.0833333333	29.4008456039	1081	51538	1013.65
