Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss
0.7750279903411865	0	24.6428571429	11.1415597535	58.0	10.0	24.6428571429	11.1415597535	1035	1035	20.427
1.100527048110962	1	25.4	14.5907504947	85.0	9.0	25.4	14.5907504947	1016	2051	23.1651
1.45900297164917	2	24.619047619	14.1336349602	75.0	10.0	24.619047619	14.1336349602	1034	3085	22.197
1.8385529518127441	3	28.0277777778	14.4269926625	75.0	11.0	28.0277777778	14.4269926625	1009	4094	23.9005
2.1703310012817383	4	28.7142857143	14.8738916582	68.0	9.0	28.7142857143	14.8738916582	1005	5099	24.3936
2.4886698722839355	5	30.4242424242	19.6916076618	94.0	10.0	30.4242424242	19.6916076618	1004	6103	28.9438
2.8245928287506104	6	31.40625	18.416805123	75.0	14.0	31.40625	18.416805123	1005	7108	28.0731
3.176589012145996	7	29.0571428571	17.1146434496	93.0	12.0	29.0571428571	17.1146434496	1017	8125	25.6914
3.591733932495117	8	32.7096774194	14.4984838994	74.0	14.0	32.7096774194	14.4984838994	1014	9139	25.855
3.9406678676605225	9	33.5483870968	13.8140618158	81.0	15.0	33.5483870968	13.8140618158	1040	10179	25.1655
4.282562971115112	10	36.3793103448	20.1809295318	84.0	9.0	36.3793103448	20.1809295318	1055	11234	31.1869
4.6138529777526855	11	45.0434782609	27.2324586715	143.0	11.0	45.0434782609	27.2324586715	1036	12270	39.7852
4.945164918899536	12	40.28	27.7077895185	134.0	15.0	40.28	27.7077895185	1007	13277	38.0444
5.274796962738037	13	38.8461538462	19.8372072858	85.0	16.0	38.8461538462	19.8372072858	1010	14287	30.9262
5.599656820297241	14	46.2727272727	30.3032878777	118.0	13.0	46.2727272727	30.3032878777	1018	15305	41.6501
5.933686017990112	15	43.8695652174	19.460784085	100.0	17.0	43.8695652174	19.460784085	1009	16314	33.4334
6.270367860794067	16	47.9090909091	19.4513591273	95.0	23.0	47.9090909091	19.4513591273	1054	17368	34.9542
6.598510980606079	17	56.1111111111	25.36158269	107.0	26.0	56.1111111111	25.36158269	1010	18378	42.8193
6.933611869812012	18	43.375	18.0896206428	101.0	19.0	43.375	18.0896206428	1041	19419	32.0362
7.259922981262207	19	48.4285714286	26.2996857279	126.0	11.0	48.4285714286	26.2996857279	1017	20436	38.8749
7.592919826507568	20	55.5789473684	24.1841962087	121.0	24.0	55.5789473684	24.1841962087	1056	21492	40.1788
