Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss
7.39076113701	0	4.0899427637	2.35696395063	20.0	1.0	4.0899427637	2.35696395063	5002	5002	-5.26894
9.57247710228	1	4.56193078324	2.82815159514	22.0	2.0	4.56193078324	2.82815159514	5009	10011	-5.66674
11.7088260651	2	4.95639246779	3.25312707204	27.0	1.0	4.95639246779	3.25312707204	5001	15012	-5.48113
13.7934720516	3	5.62879640045	4.00302231323	30.0	1.0	5.62879640045	4.00302231323	5004	20016	-5.14043
15.8239481449	4	6.08131067961	4.44867605816	33.0	2.0	6.08131067961	4.44867605816	5011	25027	-4.68163
17.9468221664	5	6.38825031928	4.52550201176	29.0	2.0	6.38825031928	4.52550201176	5002	30029	-5.65575
20.0823521614	6	6.29056603774	4.61660650851	36.0	2.0	6.29056603774	4.61660650851	5001	35030	-4.33105
22.2598221302	7	6.52872062663	4.69915665816	33.0	1.0	6.52872062663	4.69915665816	5001	40031	-5.23786
24.3824470043	8	6.5371577575	4.70133979127	37.0	1.0	6.5371577575	4.70133979127	5014	45045	-3.98839
26.5375590324	9	6.29182389937	4.32926226599	30.0	2.0	6.29182389937	4.32926226599	5002	50047	-5.81555
28.5798060894	10	5.88470588235	4.10261052853	35.0	1.0	5.88470588235	4.10261052853	5002	55049	-5.22894
30.7647349834	11	6.18372379778	4.342833596	32.0	1.0	6.18372379778	4.342833596	5015	60064	-5.16851
32.7287471294	12	6.4974025974	4.84386005852	37.0	1.0	6.4974025974	4.84386005852	5003	65067	-5.05979
34.717427969	13	6.11369193154	4.42796550864	44.0	1.0	6.11369193154	4.42796550864	5001	70068	-4.44478
36.905162096	14	5.906729634	4.05447435164	26.0	1.0	5.906729634	4.05447435164	5003	75071	-6.63519
38.9060089588	15	6.13831089351	4.39391072873	35.0	1.0	6.13831089351	4.39391072873	5015	80086	-6.07905
41.1540839672	16	6.22263681592	4.11814755878	29.0	1.0	6.22263681592	4.11814755878	5003	85089	-6.91193
43.3256270885	17	6.02771084337	4.15401716597	23.0	1.0	6.02771084337	4.15401716597	5003	90092	-7.55477
45.4322900772	18	5.97968936679	4.26716153033	27.0	1.0	5.97968936679	4.26716153033	5005	95097	-8.68356
47.4785590172	19	5.75057471264	4.02733115368	30.0	1.0	5.75057471264	4.02733115368	5003	100100	-7.31399
49.6516721249	20	5.89529411765	4.28892982353	29.0	1.0	5.89529411765	4.28892982353	5011	105111	-8.77187
51.8194320202	21	6.06045949214	4.65015205969	36.0	1.0	6.06045949214	4.65015205969	5012	110123	-7.97372
53.8637301922	22	5.87104337632	4.15861015473	27.0	1.0	5.87104337632	4.15861015473	5008	115131	-9.63299
55.9166049957	23	5.88352941176	4.28643131586	30.0	1.0	5.88352941176	4.28643131586	5001	120132	-9.58761
58.0606031418	24	5.81627906977	4.2047830037	31.0	1.0	5.81627906977	4.2047830037	5002	125134	-10.7501
60.2530939579	25	5.79953650058	4.36942922134	32.0	1.0	5.79953650058	4.36942922134	5005	130139	-10.4709
62.3665661812	26	6.14742014742	4.54357953226	28.0	1.0	6.14742014742	4.54357953226	5004	135143	-11.8174
64.3689820766	27	5.75315729047	4.18569111657	29.0	1.0	5.75315729047	4.18569111657	5011	140154	-12.9799
66.5867359638	28	6.16646115906	4.69416403732	32.0	1.0	6.16646115906	4.69416403732	5001	145155	-11.342
