Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss
2.0502548217773438	0	24.3203883495	12.0215935104	90.0	8.0	24.3203883495	12.0215935104	5010	5010	129.678
3.7040889263153076	1	25.303030303	14.7099598949	89.0	9.0	25.303030303	14.7099598949	5010	10020	171.911
5.356651782989502	2	26.1302083333	13.8303984321	86.0	10.0	26.1302083333	13.8303984321	5017	15037	158.077
7.088270902633667	3	28.7714285714	17.2217233488	143.0	8.0	28.7714285714	17.2217233488	5035	20072	236.521
8.731624841690063	4	32.3290322581	17.6039253971	107.0	10.0	32.3290322581	17.6039253971	5011	25083	241.898
10.41070294380188	5	35.020979021	19.8531209896	113.0	10.0	35.020979021	19.8531209896	5008	30091	292.732
12.062583923339844	6	37.2962962963	20.9705522187	95.0	10.0	37.2962962963	20.9705522187	5035	35126	319.646
13.720785856246948	7	37.4776119403	19.1839938015	106.0	11.0	37.4776119403	19.1839938015	5022	40148	292.73
15.378118991851807	8	40.4919354839	19.7077420384	117.0	12.0	40.4919354839	19.7077420384	5021	45169	321.594
17.025959014892578	9	40.0793650794	19.0515604388	96.0	14.0	40.0793650794	19.0515604388	5050	50219	303.355
18.67059898376465	10	41.6859504132	18.1722852545	100.0	14.0	41.6859504132	18.1722852545	5044	55263	299.825
20.30859684944153	11	40.7154471545	18.6183406058	91.0	12.0	40.7154471545	18.6183406058	5008	60271	294.271
21.971762895584106	12	43.3534482759	24.1747425584	121.0	12.0	43.3534482759	24.1747425584	5029	65300	431.178
23.612422943115234	13	46.2385321101	21.7832942819	122.0	15.0	46.2385321101	21.7832942819	5040	70340	405.759
25.270741939544678	14	48.9611650485	26.7690309148	139.0	11.0	48.9611650485	26.7690309148	5043	75383	526.742
26.927480936050415	15	47.9619047619	20.578733271	117.0	16.0	47.9619047619	20.578733271	5036	80419	383.628
28.58121681213379	16	50.9191919192	24.9373667001	159.0	14.0	50.9191919192	24.9373667001	5041	85460	500.56
30.252954959869385	17	53.2842105263	20.913185545	136.0	20.0	53.2842105263	20.913185545	5062	90522	444.44
31.912858963012695	18	49.7425742574	19.2398377267	121.0	17.0	49.7425742574	19.2398377267	5024	95546	376.338
33.54194498062134	19	58.9411764706	30.0350199292	163.0	17.0	58.9411764706	30.0350199292	5010	100556	683.428
35.19671297073364	20	57.8045977011	24.826218566	162.0	21.0	57.8045977011	24.826218566	5029	105585	556.726
36.851239919662476	21	54.0752688172	27.4105530887	200.0	19.0	54.0752688172	27.4105530887	5029	110614	602.752
38.492838859558105	22	57.4545454545	23.643617768	133.0	16.0	57.4545454545	23.643617768	5056	115670	525.322
40.14617085456848	23	61.2682926829	24.2678391917	157.0	27.0	61.2682926829	24.2678391917	5024	120694	586.861
41.91299390792847	24	62.7407407407	29.2138888742	161.0	23.0	62.7407407407	29.2138888742	5082	125776	708.967
43.56878685951233	25	60.5421686747	24.9806195746	143.0	27.0	60.5421686747	24.9806195746	5025	130801	585.474
45.201334953308105	26	65.2077922078	29.9173483365	167.0	19.0	65.2077922078	29.9173483365	5021	135822	743.362
46.86520600318909	27	72.4	31.7554944627	200.0	26.0	72.4	31.7554944627	5068	140890	873.011
