Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss
1.5214309692382812	0	28.2777777778	15.392298058	65.0	10.0	28.2777777778	15.392298058	1018	1018	-0.0301438
1.953321933746338	1	39.2307692308	24.9727662315	103.0	13.0	39.2307692308	24.9727662315	1020	2038	-0.010147
2.279665946960449	2	33.5	14.7122398023	69.0	11.0	33.5	14.7122398023	1005	3043	-0.0153333
2.6290299892425537	3	50.95	27.8558342183	124.0	19.0	50.95	27.8558342183	1019	4062	-0.00226264
2.9877758026123047	4	33.8709677419	20.5296668664	89.0	12.0	33.8709677419	20.5296668664	1050	5112	-0.0172424
3.3383748531341553	5	45.7391304348	22.240224802	105.0	14.0	45.7391304348	22.240224802	1052	6164	-0.0134623
3.6625537872314453	6	41.32	26.8159952267	134.0	19.0	41.32	26.8159952267	1033	7197	-0.0166386
3.969968795776367	7	45.3043478261	17.2662898072	100.0	19.0	45.3043478261	17.2662898072	1042	8239	-0.0103077
4.312577962875366	8	45.8181818182	24.0201361809	135.0	19.0	45.8181818182	24.0201361809	1008	9247	-0.0167072
4.656475782394409	9	48.619047619	27.082723698	111.0	15.0	48.619047619	27.082723698	1021	10268	-0.00962135
5.0050108432769775	10	46.9545454545	16.9638044423	81.0	18.0	46.9545454545	16.9638044423	1033	11301	-0.0151468
5.400103807449341	11	61.7647058824	44.8520829233	191.0	22.0	61.7647058824	44.8520829233	1050	12351	0.00553476
5.944665908813477	12	50.8	20.8293062775	91.0	18.0	50.8	20.8293062775	1016	13367	-0.00585804
6.56642484664917	13	59.7058823529	20.3636490024	96.0	27.0	59.7058823529	20.3636490024	1015	14382	-0.00635637
7.080781936645508	14	48.6666666667	19.7419865198	86.0	19.0	48.6666666667	19.7419865198	1022	15404	-0.0195003
7.502877950668335	15	52.45	20.6312263329	93.0	27.0	52.45	20.6312263329	1049	16453	-0.0154107
7.822675943374634	16	55.6315789474	22.4621565406	112.0	16.0	55.6315789474	22.4621565406	1057	17510	-0.00747282
8.140975952148438	17	64.9375	30.200307842	123.0	22.0	64.9375	30.200307842	1039	18549	-0.00233051
8.613677978515625	18	54.8947368421	25.7802346501	123.0	26.0	54.8947368421	25.7802346501	1043	19592	-0.0129681
8.979074954986572	19	69.2	38.3861085985	185.0	30.0	69.2	38.3861085985	1038	20630	-0.00567487
9.460356950759888	20	66.0625	26.829248848	115.0	30.0	66.0625	26.829248848	1057	21687	-0.0123493
9.832404851913452	21	67.4666666667	31.7718253943	126.0	22.0	67.4666666667	31.7718253943	1012	22699	-0.0124429
10.337838888168335	22	78.8461538462	35.4636241669	153.0	23.0	78.8461538462	35.4636241669	1025	23724	-0.00620874
10.685383796691895	23	91.3636363636	50.1221648072	200.0	24.0	91.3636363636	50.1221648072	1005	24729	-0.00533498
11.037534952163696	24	78.6153846154	34.24243535	140.0	23.0	78.6153846154	34.24243535	1022	25751	-0.0150332
11.428699970245361	25	97.7272727273	55.9286735845	200.0	38.0	97.7272727273	55.9286735845	1075	26826	-0.00323906
11.744073867797852	26	91.7272727273	35.9850749594	179.0	55.0	91.7272727273	35.9850749594	1009	27835	-0.00571895
12.044741868972778	27	102.7	39.2786201387	170.0	33.0	102.7	39.2786201387	1027	28862	-0.0265229
12.396832942962646	28	126.25	44.6087155161	193.0	59.0	126.25	44.6087155161	1010	29872	-0.00409129
12.724681854248047	29	130.375	46.5723563394	200.0	60.0	130.375	46.5723563394	1043	30915	-0.00760739
13.111596822738647	30	111.2	47.175841275	200.0	30.0	111.2	47.175841275	1112	32027	-0.0170534
13.495786905288696	31	149.625	35.9893647485	200.0	103.0	149.625	35.9893647485	1197	33224	0.000761949
13.811129808425903	32	171.666666667	37.6725659097	200.0	100.0	171.666666667	37.6725659097	1030	34254	0.000718398
14.140807867050171	33	173.833333333	31.1095733747	200.0	111.0	173.833333333	31.1095733747	1043	35297	-0.00486374
14.476258993148804	34	173.166666667	42.080940526	200.0	88.0	173.166666667	42.080940526	1039	36336	0.00164245
14.826522827148438	35	177.5	32.9633635015	200.0	111.0	177.5	32.9633635015	1065	37401	-0.029062
15.161734819412231	36	173.333333333	38.4519902678	200.0	107.0	173.333333333	38.4519902678	1040	38441	-0.00641589
15.561916828155518	37	173.0	39.0299030659	200.0	105.0	173.0	39.0299030659	1038	39479	-0.0126849
15.885298013687134	38	174.666666667	36.8585886267	200.0	109.0	174.666666667	36.8585886267	1048	40527	-0.0116853
16.254921913146973	39	190.5	21.2426457862	200.0	143.0	190.5	21.2426457862	1143	41670	-0.00153808
16.57756996154785	40	173.166666667	32.687493361	200.0	109.0	173.166666667	32.687493361	1039	42709	-0.0162755
16.94828200340271	41	180.833333333	38.5591176709	200.0	95.0	180.833333333	38.5591176709	1085	43794	-0.0136761
17.27284598350525	42	171.0	64.8459713475	200.0	26.0	171.0	64.8459713475	1026	44820	-0.0570181
17.63738179206848	43	178.333333333	24.1430919496	200.0	141.0	178.333333333	24.1430919496	1070	45890	-0.0131819
17.99626898765564	44	190.0	17.2143351116	200.0	153.0	190.0	17.2143351116	1140	47030	0.00768316
18.376842975616455	45	192.333333333	17.1431878275	200.0	154.0	192.333333333	17.1431878275	1154	48184	0.00151522
18.737011909484863	46	188.0	14.8436293855	200.0	158.0	188.0	14.8436293855	1128	49312	-0.0115671
19.10397481918335	47	152.857142857	30.9258494348	200.0	122.0	152.857142857	30.9258494348	1070	50382	-0.0170259
